GLRX2	FGFR2	HIST1H1B	SULF1	EMX1	DNAH8	CALM2
SERPINB5	PEPD	SHISA9	MKL2	MAGEC3	MB	WNT10B
SQSTM1	CCDC169	REELD1	HLA-DPA1	SQLE	AC008758.6	FNDC9
C2CD4A	HTR3A	RNF220	LOXL4	ZNF703	HIST1H2BJ	DUSP5
NDUFAF2	MAML2	MBOAT1	MYL3	PPIAL4G	ARHGAP44	NMUR1
TMEM138	IL12A	GPER1	AL049839.2	PTPRM	PLA1A	EXOC3L4
NAMPT	MAMDC4	SLX1A	TTC29	DPPA4	MTUS2	LAMC3
IER3IP1	TDO2	ZNF564	RHOB	ARHGAP36	TIAM1	C1orf232
SOD2	SH3PXD2B	MAGED4	SLC28A1	PAX6	CNTNAP4	PEAK3
CTU1	RGS20	FRMPD1	DLEC1	FOLH1	RAI2	AGAP2
CENPB	IGSF10	TIMELESS	OAS3	NXN	SULT2A1	KLB
TMEM208	EEPD1	MTAP	AP1S2	TMTC4	LHX4	F12
HPDL	GOLGA8J	GNRHR	COL6A2	IQGAP2	PLXNA4	SLC6A7
RNLS	PTPRG	CYYR1	RFTN1	PTPRT	AC104109.3	PGR
XPO5	HSD17B14	AURKB	STPG1	C15orf59	RGPD5	GREM1
ADSL	LGR4	ATXN7L2	SRPX2	TULP3	PCDH20	SLC6A3
RER1	GPHN	DPPA4	STAMBPL1	KCNG1	SMPD3	KRT8
ZNF662	PIM1	UBE2T	ARHGEF3	LIPT1	MAPK13	IZUMO1
FLII	NRXN1	RAD51AP1	SPATA32	ZHX3	GLCE	FUT1
ERV3-1	CCDC80	ID1	LRIG3	C1orf226	AC008758.5	MARCKSL1
C19orf25	KIAA0319	TNFRSF21	ASAP3	SOX6	SLC22A8	FCN1
POLDIP2	TMTC2	TIGIT	ARHGEF4	PLAT	MAIP1	WNT4
HSF1	ETV1	MSTN	TOGARAM2	MMS22L	AC011479.1	CA11
PFAS	XBP1	SP5	HLA-DRB1	SFRP2	MAJIN	SSTR1
FUCA2	KLRC4-KLRK1	CACNA1A	ADAMTS3	XYLT1	DUOX2	AANAT
DDX31	CTSA	WFDC1	NOL3	APCDD1L	BTN1A1	RAPGEF5
RCC1	MMD2	GAPDHS	LAMA4	NOTCH2	EDN1	NECTIN1
GPC6	FYN	TPX2	MAP7	EEPD1	XKR7	QRFPR
DCXR	WDFY2	TNK2	AGBL4	ADH1A	RSPH10B2	GREM2
UFSP1	TBC1D10C	NLGN1	MAMLD1	NEURL3	NXPH3	ALOX12B
UTP15	HSPA5	NUAK2	AGBL2	GRAMD1C	TMEM179	MYPN
CDKN2C	TFRC	IGDCC3	CAVIN1	LRRC9	HTR1D	KRT15
UBE2F	STIM2	FAM78B	B4GALT5	COL11A1	NNAT	CHRNA2
TMEM225B	BTBD17	TYMS	C1QL1	ZNF679	ZAP70	KLRG2
RPUSD2	CNTNAP1	DOCK2	OSMR	PLEKHO1	KCNG2	DLX3
ADAMTS16	ITGA6	FHDC1	COL5A2	CD93	ALOX15	EPPK1
FKBP4	SLITRK2	ANLN	STBD1	FZD6	ADAMTS18	VDR
NUDT16	RBMS3	AC010542.3	GRID2IP	XIRP2	KCNJ6	TBX21
WNT2	ZMAT3	MYH11	ADAMTSL4	FAM198B	AC010616.2	ALOX15B
PUM3	ZNF106	CARNS1	MXRA8	GPC1	MYO15A	ADRA2B
MYO1G	AFG1L	B3GLCT	TMEM220	EMX2	LOXHD1	HLA-DQB1
RGS6	SLC25A51	THSD1	TMEM176A	CFAP300	CCDC73	ELOVL3
PAPPA	TCN2	CPN2	ETV7	MAST4	AMDHD1	TUBB4A
AP002748.4	SLC9A9	AGER	TMEM56	TTYH1	RGSL1	DCAF12L1
KCNE1	DGLUCY	AC073283.3	ABCC9	COL10A1	HS3ST2	SMIM2
LMCD1	LCNL1	PLLP	GLRX	SNCAIP	OR6A2	WNT11
TTC4	ADRB2	SLIT1	TPST1	DMRTC1B	DDX4	CALHM6
PXMP2	B2M	ORAI1	C4orf36	LRRK2	SYNJ2BP-COX16	RGS8
SLC2A1	IDH1	MYOZ1	SFTPD	EGF	NR1D1	ENPEP
SPSB1	CYP2J2	MAP2K6	OR3A2	PGF	TBX15	ZCCHC12
LEF1	FTCDNL1	FBXO39	TMEM61	OLFM2	UTP23	TES
DDR2	SLC1A2	C2orf50	SFTA3	TMEM132D	VTCN1	KLK10
DXO	FAM181B	PRH1	GCNT1	TATDN2	KLHL35	NKX6-2
AWAT1	SLC6A11	OR2L2	PRR29	HNMT	DNAH2	SYNGR4
ZFPL1	PFKFB3	COLGALT2	MCUB	IPCEF1	CPN1	FA2H
SH3RF1	SNTG2	ITGA2	LRAT	HIST2H2BE	IL12RB2	SCUBE1
FAM47E	MVB12B	C1orf61	AL020996.2	C14orf39	AP000275.2	NXPH4
NIF3L1	BMPR1B	SERINC5	PRIMA1	GOLGA8H	STXBP5L	C9
NOC3L	ZNF781	CD53	CCDC170	PPM1K	OBSCN	MZB1
RPS6KB2	ZFPM2	AC098850.3	AZIN2	GABRG1	SLC8A3	IER5
LAIR1	FGF2	SAMD13	EDAR	DAB1	MPPED1	RESP18
TRABD2B	LRRC3B	ASXL3	RBP5	CYP3A43	Z84488.2	DCAF12L2
SNRPG	ACSS1	KCNN2	DMRTC1	ASAP2	TBCC	SCTR
ZMYND15	SOX9	UGT8	AC009779.3	FER1L5	CNTN2	MESP1
RPL22L1	MSRA	DEPDC5	PXN	SLC2A12	XKR4	GSTT4
LIPT1	TMEM253	PRR11	LRGUK	N4BP2L1	SQOR	PLA2G4D
ANXA5	LRP1B	WEE1	DYNLRB2	TP53I13	CACNA1E	MC5R
MMP21	KLF9	HSD3B7	PTGFR	ARAP3	OR56A1	CELF3
C1orf123	RFX4	KCNMB1	ADAMTS5	GRAMD1B	ERICH4	NR4A1
WDR5B	ZBTB12	CORO1C	LRMDA	HTR2A	MARCH4	FAM153A
EARS2	ZMYND8	LMNB1	LBP	TM6SF2	TEX29	PDXP
SRM	C10orf90	GGN	CTSO	SGCD	BAG2	SYNGR3
POR	C16orf74	USP13	LRRC9	BMP7	CHRM3	FAM83A
HLA-DOB	PRKG1	SH2D7	PLSCR1	TNIK	ATP8A2	GIPC3
SDCBP	CHKA	CDT1	TESC	AL845331.2	PER2	PAGE4
CLN5	LONP2	CEP83	SULF2	A2ML1	BIN2	CRABP1
METTL5	PPP3CA	UGT3A2	TLR2	KCNJ10	FKBP6	ESX1
C5orf22	TMEM117	ACER2	C6	DACH1	AC022826.2	FRMD1
LRIF1	SH2D4A	LRRC66	KIF6	CDC42EP4	LDHAL6A	RGS14
HAP1	SERPINB2	CSMD2	AC007326.4	HIST1H1E	ARRB1	AMBP
TIMM23B	GDPD1	TNFRSF10A	FRMD5	SARDH	ERICH5	PLK2
POLR2J3.1	SIRPA	STIL	GRAMD2B	LAMA3	TEX11	WNT10A
NFKB2	COL11A1	SCD5	PLA2G2C	BMP6	ERBB3	PMAIP1
COASY	CHDH	ST8SIA4	ST3GAL1	IFIT1B	RGS13	PPP3R1
BCKDHA	SLC6A1	MRLN	GFRAL	GLIPR1L2	ACRBP	LHFPL5
IPO5	FOXN3	NAALADL2	IGSF23	AC114490.3	KCNJ3	CARMIL2
CHPF2	TBL1X	EVA1A	SLFN12	MARVELD1	FUT7	BEX1
COL8A1	ARHGEF38	GRIA3	MYOZ2	PDZRN4	SLC4A5	TMEM151A
XPOT	TRIM47	NLGN3	ZFYVE28	TOX	ELOVL4	RUNX3
SARS	ACE2	PROM2	ACOX2	CXCR4	TMSB15A	ADAD2
ZNF598	F13A1	ZNF704	SERPINA5	PTPRZ1	FNDC11	RFX6
FAM43A	ZC3H11A	COL20A1	BMPER	NR2E1	SERINC2	COX6A2
AL121845.2	ZNF750	F8A3	VSIR	ASPA	REN	LAMC2
GPR3	FMN2	FAM111B	BMPR1A	ESR1	GRK7	MCOLN3
ITPRIP	LRRC45	RTL9	TCEA3	TUBA3D	SGK2	C6orf132
OPA3	DPP7	PARPBP	DRC7	IFNLR1	CD160	DGAT2
ABCE1	TBC1D2B	SLC38A11	MYH15	PLEKHA7	SYCP2L	PCSK9
CLIP1	VWA8	TIGD2	MGAT4D	ABCA10	CNTD2	MYBPC2
C8orf33	MYORG	KCTD8	CFAP47	CLC	GRXCR2	KCNK4
PSMB9	TRPS1	DSN1	AC092017.3	MYORG	KCNJ15	DYDC2
BBS12	C1orf54	PCDHB9	DCT	SREBF2	BTBD16	KIF12
FMC1	KANK1	FBXO48	FADS2	CDH4	ATP4A	TUBA4B
LTV1	PARD3B	NOVA1	CFH	GABRA4	PTGER3	GDNF
PVR	MTSS1L	VAX2	BCL6	PAK3	C5orf47	PRELP
CDH6	SPDYE2B	DCBLD2	TMBIM1	C3orf58	ARHGAP30	ACAN
CTPS1	GPR65	GPC2	EHD2	XKR9	CPEB3	AKR1C1
NOL6	HAPLN1	TMEM87B	COLCA2	CTXND2	GJC2	DACT2
GTPBP4	PREX2	SMC4	C8orf58	TMEM144	NLRP5	OLFM3
SLC35F1	RTN4IP1	VSTM4	MTURN	CDH8	PDE6A	LRRN4CL
MRPS18A	WDR45	AZGP1	SPTLC3	FAM151A	DPYS	FOXE3
FPGT-TNNI3K	PHYHIPL	RHOXF1	CAPSL	DLGAP1	TMSB15B	MOGAT3
GALNT18	TJP1	KCNH8	PKD1L1	SCN11A	DCX	CDHR4
THBS1	C1orf21	TICRR	LIMS2	CDKL2	CFAP161	CACNA1S
SMIM20	MSI2	ITGB8	SHROOM1	FGFRL1	GCNA	PRB2
ABCG5	PCSK5	KCNMB4	HILPDA	ATP10D	VSIG2	ADRA2C
AC025283.3	NCAM1	ANTXR2	ITGA2	FAM47E-STBD1	C1orf100	DMTN
HSPA4L	KCNJ8	HELLS	PQLC3	B3GALT1	KIAA1324	CCDC33
WDR4	CLDN10	HIST1H2AK	LDLRAD4	TMEM47	HYAL4	CIB4
DUS1L	PTN	SERPINA1	MVP	SHROOM2	EPHA4	PLPP2
CLN3	MYOT	IGFL4	FAM69A	OPCML	GLOD5	AC008687.1
MRPL57	PDE4D	AMY2B	PPP1R1C	GDF10	TFR2	COX6A1
PRR13	TNIK	SEZ6	TGFB1I1	IL17D	MCF2L	ATP1B1
FAM86B2	CYP46A1	MSS51	BAIAP3	SETBP1	CORIN	CHGA
TIGD1	BDH1	TLE6	AL672142.1	HHAT	RHEBL1	PRSS36
AC005833.2	MDGA2	FANCB	RBM20	HMGCLL1	SLCO5A1	CCDC60
UTP20	ANKEF1	LRIG1	SPSB1	SLC38A3	RCAN2	CRLF2
BIN3	SQSTM1	ABCA10	EPSTI1	C15orf41	DHH	EPS8L1
MRPL17	DIP2B	AQP6	GSDMD	SLC13A3	CYB5R2	SLN
TIGD5	PDK4	NEMP2	RGMA	BCL2L14	PTPN6	BMP8A
AGGF1	SAMD4A	DNA2	CAPG	EVI2A	KCTD14	PCP4L1
PPP1R37	MRPS25	DSCC1	NDNF	AZIN2	TCP10L2	FAM163A
TMEM222	HSD17B2	MEIS1	SLC44A3	RNF152	CRYBA1	FAM78A
URB1	PIR	EEF1E1-BLOC1S5	KCTD1	SCLY	CNN2	SAG
TP53	RXRA	MMP16	HCN1	MUC1	HIST1H2BN	C4orf50
RGS17	SORBS2	PHYHIPL	MAPK4	WASF3	POU4F3	AC073508.2
PLSCR2	ZFAND5	PCDHB14	IDH2	NIPSNAP3B	LRRD1	FBLIM1
VMP1	DDAH1	DKKL1	HMSD	TEX26	CFP	RPRM
SLC29A1	GCAT	CBLN4	FXYD2	TBC1D1	ZNF705E	PNMT
VAMP5	NDP	NEK5	SLC38A4	RNF157	SLC12A8	FGF20
S100A6	CNN3	SH3BP4	S100A10	TPTE	NECAB1	CD163L1
ACAD11	GPI	PTPRO	FAS	TNFRSF19	OCM	MMD
PSENEN	HSPB6	ITGAV	LAMA2	NLRP5	LPAR5	IRX4
ALDH1B1	TMEM164	AL121594.1	TRADD	MYBPHL	OLFM4	SLC30A3
HRASLS2	ADRA1A	NUSAP1	ACY1	MACROD2	NKAIN1	PMEL
MTHFD1L	PHF7	FABP12	CGNL1	GAREM2	ZAR1L	ASCL2
MUT	BMP2K	SPECC1	SLC15A5	NEDD9	CES3	STYK1
PCDHB8	CNTNAP3B	ITGA7	A2M	GRM3	AP000790.3	KCTD4
INHBC	NPAS2	KIF14	MYD88	STPG2	GRIN2B	PTGER4
PIGW	OSBPL1A	CYB5R2	TPH1	FAXDC2	GPR137C	C6orf222
CEBPG	APPL2	FHL3	CCDC194	ABCB4	OR2G6	LIN28A
RAB3GAP2	CAMK2G	MYL9	COBLL1	MYOZ1	SLC35F3	NEK2
TMTC1	SPATA6	VASH1	MYH4	SMARCA2	CUZD1	INHBA
ARMC6	HEPACAM	MIP	KY	AC011604.2	MARCH11	CDK5
PTRH2	ADGRE1	SEC16B	FBXL2	FBLN1	GABRG3	PRLHR
SCFD2	MT1E	ASF1B	ZBBX	C1orf61	MRC1	KCNH4
MAT2A	CARMIL1	PCDHB16	RBPMS	ENPP3	PLEK2	EGR3
GLDC	NTRK2	PCDHB13	ANKRD45	NRXN3	ZNF331	NRSN1
TUBA1C	BX088645.1	ZNF705E	CFAP43	CLEC14A	CDRT1	RAB6D
PTPRE	PTPN13	HIP1R	SH3BP2	APOBEC1	PTGIS	FABP6
TOE1	SAP30BP	SRPK3	FREM1	PRLR	NYAP2	BX276092.9
CLUH	PTK2B	ZNF681	DUSP18	ENAM	CACNA2D2	CALB1
AAGAB	LTB4R	HAPLN3	CADPS	SULT1A1	CFAP58	PTTG1
CMSS1	CLCN5	TEAD2	NPAP1	MLLT3	BTLA	AP1M2
GCKR	TIMP2	FAM84B	ITPKB	EPHA5	TPTE2	GPR139
EPRS	ALAD	CCER2	VANGL1	HIST1H1B	TFB2M	OAZ1
RRP9	CDC14B	ZEB1	IRF5	HIST1H1C	CACNA2D3	DLGAP3
PGLS	NIM1K	DRD4	IFI35	PTN	POSTN	C1orf115
SMIM12	CHRDL1	LRRTM3	ITM2C	ARSE	ESYT2	HLA-G
SETD6	SUOX	ZNF764	TMEM229B	ANO2	LILRB3	TMEM235
GIMAP7	RYR1	MCM6	HEG1	EFHD1	GPR85	CRHBP
ZDHHC9	CLN8	EGR1	CATIP	TRIM2	CRHR2	CFAP73
ZFP41	IGDCC3	TTYH3	CTSH	KCTD16	SPINT2	BEND4
ABCB6	STK17B	ZNF69	HMGCLL1	MAEL	EXOSC5	GPA33
PEF1	COQ10A	UACA	AC104389.4	FUT8	HIST1H1A	C1QTNF1
ARFRP1	ARHGAP31	MSMP	SLC22A1	GRK5	GABRB2	CR2
SMN2	SYT15	HIGD1B	ANXA1	ATP13A5	KIF20B	CCKBR
CHAC2	NLGN1	GSG1L	ALPL	CDHR3	ASGR1	SLC1A6
POLR1A	CLC	FANCC	VCL	AQP6	GPR78	PAX5
LLPH	CMIP	ZNF827	BTNL3	ABCG2	ZNF628	ANO1
MREG	SKAP2	ADGRA1	PYROXD2	GPD1L	DSCAM	IL1RN
MED8	ZFP36L2	LRP8	PLXNA3	ABHD1	LAT2	ANKRD34A
ITIH6	GATA1	CAV3	HELZ2	CRACR2B	SYN2	LHX3
SBNO2	MEFV	SLCO1A2	DCDC1	GABRG3	PNPLA1	ACP7
MRPS10	SLC30A10	PNLIP	LCAT	TMEM184B	IQCF3	ARHGDIG
HEBP2	ACER3	ADAMTS14	OLFML2B	HIF3A	KLHL11	DSG3
TGS1	TMEM51	ZNF730	FP565260.3	MGST2	EGR4	MYOCD
ZNF16	TMEM178B	RAD18	DQX1	RGS20	AC046185.1	CRABP2
POLRMT	PLSCR4	RNF43	P4HA2	ZDHHC19	CNBD1	KCNV1
EEF2KMT	CXCL14	MYBL1	RUFY4	ANXA3	BICDL1	PTGER2
IRF2BP1	INPP4B	TMEM182	RIPK2	VEGFD	NAT16	POU3F1
CBWD2	SYCP3	ARMC4	CLIC4	ABCC2	AFF2	TMEM95
FARSB	MFHAS1	ALG1L	DOCK11	TAS1R3	OR1L8	ITGA11
TRMT112	ARTN	SMCO4	TNFSF4	CTBP2	GNB1L	CDH16
IFT20	FAM135A	COBL	TEX35	CSPG5	AC010325.1	SLC6A2
CISD1	CRB1	COL1A2	HLA-F	FAIM	FRMD4B	CCL26
SLC7A6	CERS1	GRIK1	SCARA3	NR2F1	LMAN1L	NDUFB8
WDR89	PHKG1	CNTN6	CLDN2	CLEC5A	BZW2	TRPC5
GATAD2A	OMA1	NXPH2	APOBEC3F	TDRD6	RAB11FIP4	KRT86
FASTKD2	EFCAB3	LRRC46	HSD17B3	CYP11A1	GP1BA	G0S2
CTSL	FAH	ATG16L2	PHYHD1	DOK5	C13orf42	SYT10
PABPC4	FMO4	MCC	NEK11	SYT14	RHOH	CYP26B1
MAD2L2	ATP1B2	C10orf90	TMCO4	SH3BP1	LHX9	EPHA10
FAM208B	VPS41	GTSE1	TCP11L2	HSFY2	AC134669.1	KCNJ4
P3H2	LSAMP	SALL3	AXDND1	IDI1	AL583836.1	OPRK1
TIMM50	FAM81B	ERICH6	PFKFB3	PRELID2	ACVR2A	CNFN
SERPINF2	SH2D1B	CTTNBP2	CATSPER3	SLC7A10	DNAH17	CDH15
EMC4	SLC4A1	KIAA0408	WDR78	ASPG	ZFP69B	DSC3
TRIB3	TOB1	AL591806.3	ITIH6	CCDC144A	TEX43	APOD
MAPKAP1	S1PR1	BTBD17	CCDC160	ANOS1	DPEP1	TPBG
BOP1	NEU1	ZBTB14	TMEM164	PTGDS	AL451007.3	KLK15
EIF2D	PHKA1	DRAXIN	LCA5L	ANKRD30A	RERG	CATSPERZ
TMEM17	RPS6KL1	FREM2	CERCAM	GRM1	LHFPL4	GRHL2
MAPKAPK2	AL365273.2	SOX21	GRAPL	GALP	TTLL2	ZAN
DAXX	AGL	LAMA2	CCDC191	AMIGO1	BEST2	SCARA5
EEA1	TBCEL	HES5	WFDC11	NOS2	POU2F2	PCSK1N
SKIV2L	CADPS2	ELAVL4	DAPK1	AC099850.2	TNFRSF8	ATOH7
STK40	TUBB2B	PKMYT1	SMAD3	LRP6	CD36	WNT16
MCAM	EME2	MMP19	TTLL7	KIAA1755	EEF1AKMT3	FAM110D
PRKDC	SORL1	CDCA3	NTSR2	FGD6	KLK13	VENTX
ADGRL4	DNER	SOX1	IZUMO4	L3MBTL4	HIST1H2BC	NPY5R
USP38	PFKFB1	CHEK1	DNAH9	ALS2CL	TERF2IP	CLUL1
SP140L	EGF	HIGD1C	ARTN	MSI1	MESP2	RBPJL
NAT9	ATP6V1H	PCDH19	CLCF1	RS1	KHDRBS3	C10orf53
TRIM35	C13orf46	DTX4	SCN9A	RAB38	ROBO1	UCMA
ARSJ	METRN	ZADH2	TGM5	BNC1	ANGPT4	CACNG6
ARHGAP10	IGF2R	SLC25A15	JAZF1	NOXA1	Z84492.1	SST
ECI1	TPP1	SH3D19	HGFAC	POF1B	FKBP7	ELANE
ODC1	RPE65	BTBD3	SUSD1	KIAA1324L	KPNA7	LMX1B
PIP4P1	RORA	NCOR2	CLTCL1	LIX1	LGALS4	TNFSF9
NT5C	STXBP5	MSRB1	IRF9	F2R	ISLR2	ACSM4
MBD2	GOLGA7B	CADPS2	MYO18A	FGFR2	NXPH2	TMEM130
EEF1D	MT1A	FZD3	PATL2	CXorf57	PALMD	SLC17A7
RXYLT1	GABRB1	N4BP2	SPATA4	FLG	AC008575.1	STC1
BCAR1	IFFO2	TFDP2	HAS2	EAF2	SIGLEC1	CLEC2A
BAG3	SEPT7	CSRP3	MORN5	KIF4A	FAM184B	ANKRD18B
UQCRFS1	RASGRP1	DSCAM	MYO7B	DDIT4L	TAF5	ARL5C
NFKBIA	PPP2R2B	KIF15	PLD2	GJA4	AC005702.1	CD300LG
SCLY	SOX21	MDFI	OVCH1	SLC16A4	SH2D3C	CYP2B6
MRPL40	SMIM29	PPP1R1C	PTCHD1	AC078927.1	PPEF2	BLK
DLC1	ZNF319	C6orf118	BRINP1	NR1H4	PTPRH	PCP4
LSM10	UNC5D	KCNK2	C6orf118	MT3	HSPE1-MOB4	RGS2
NOL8	ARHGEF10L	NETO2	SMAD9	PTER	SLC38A5	GRP
PPID	ZBED3	IFT80	FSTL3	SYT9	DLEU7	COL4A4
DDX55	TAB2	CD200R1	ALS2CL	NPAP1	AGXT2	C4BPB
RAB32	NRP1	FAM181B	DNER	ECHDC2	NPHS2	HR
MICALL1	WDR17	SPINK9	SAMD9L	KY	DUSP8	CCDC105
CLCN2	EPB41L2	ADGRL4	SREBF1	EZR	FAM117B	NPPB
RBM19	AGT	TFPI2	IFI44L	CHAD	ZNF850	AL512428.1
DYRK3	SAT2	FAM221A	COL4A1	ODAPH	HIST1H2BF	SPINK2
MRTO4	KLHL15	ZIC2	PDCD1LG2	NBPF26	MYL7	TMEM121B
DHX34	DQX1	F2R	RSPO4	SDHAF2	COL23A1	UBASH3A
DDX47	TSC22D4	ANKRD50	CLMN	PABPC5	GDPD5	LRRC36
LDLR	TMEM56-RWDD3	KYAT3	TOB2	FAM90A26	DLX1	GPR160
FTH1	AKAP10	ALG1L2	HLA-DMA	AC026398.1	CELF5	CD300LB
NUTF2	RREB1	LMOD1	CPO	EFCAB13	AC005324.4	GABRD
DCAF13	PON3	SFTA3	ST6GALNAC3	ITGB6	NHLH1	PRDX2
WNT9A	RASD1	KIF20A	TNKS1BP1	ADHFE1	GOLT1A	BANF2
RIC8A	DLC1	SPARC	CLEC12A	EPHX4	GADD45G	FGR
E2F6	APOE	HS3ST3B1	AL807752.7	DHCR24	NDST3	CALM1
FLAD1	CD180	CATSPERB	NUDT8	PRR18	NEUROD2	NBL1
SMIM37	WDR31	CYP27C1	ZFP36L1	MID1	NXNL2	ATP5IF1
TMEM147	RRAGD	HMMR	CFAP99	CXorf21	NLRP2	ADAMTS2
PLEKHM1	DPY19L1	TBX6	C3orf67	OXR1	CEACAM16	SLC5A7
EIF2S2	GRAMD2B	DDIAS	PAQR4	LRRC34	OR9Q1	ADCY4
RSAD1	WIF1	CD34	C5orf49	FIGNL2	PLAC1	ATP6V1F
CCDC97	CRISPLD1	ADAM22	PPP1R12B	DHCR7	RIMS4	IL27RA
RAI14	P2RY12	PROCA1	AK7	SH3RF1	EDIL3	FOXF2
PCCA	HSD11B1	PTGES3L-AARSD1	SLC25A43	FMO2	MDGA2	PDGFB
SLIT2	PON2	CD101	TPRG1	RASEF	CHRNA5	MUC4
ZCCHC9	SPIRE1	GJB2	SEPT9	PACRG	CDH7	AKAP5
ATAD3A	BLVRB	LRRC37A	PDLIM4	FADS1	AC245748.1	C11orf97
LYRM4	NEK6	PLAT	FBXO15	MAML3	MGARP	MALL
PXDC1	UTRN	LIN9	AC026316.5	SC5D	ZNF540	PRRX2
NHLRC1	FAM184A	TMCC3	CCDC3	LRRC2	IL4I1	TMPRSS11B
UROD	CLCN7	TRPC3	CD72	ZMAT1	MED17	YWHAB
MAGOHB	RAB7A	DMRTC1B	WDR64	CD33	FOXR1	PAX1
ZNF728	COLCA2	SPAG8	VWA3A	TMPRSS11D	ATAD5	UPK3A
SULF2	PTP4A1	COL9A1	KRTAP5-11	CDKL4	GJB7	TRAPPC3L
FAM136A	GNPDA1	CD248	ANOS1	PRDM16	SP9	CLEC2L
RNF25	NAGPA	LEF1	SEMA3B	ABCA5	C1orf116	PABPC1L2B
ELOF1	SNTB1	DRP2	KAZN	RNF144A	MYO1B	CHRM1
NPHP3-ACAD11	EDA2R	EPN2	EPHA7	MAP1LC3C	AC018709.1	TRH
TRMU	GLB1	ABCB4	C2orf88	NTRK2	GZMM	MYCN
PCBD1	NEURL2	POU3F3	CALCRL	CDH13	NHLH2	TMIGD2
LYST	CRELD2	TMEM200C	C2CD2	S1PR1	TMPRSS12	SLC6A4
Z83844.1	KLF4	TGFBR1	WLS	PDC	IKZF3	OPN5
MMP23B	TP53BP2	ST8SIA5	DNAAF1	MEGF10	CCDC177	EBI3
MRPL58	BOLA2B	EME1	CNTNAP1	ALDH1L2	TMEM151B	SLCO2A1
ATAD3B	SOX2	FSTL4	PLSCR3	ACSS1	C2orf69	DCST1
NEURL4	CD226	KIAA1958	CCDC9B	JHY	RINL	OR4D1
QPCTL	STK33	UBE2E3	C4orf47	PLIN5	SOX4	TEX49
GPX3	PRKCA	P2RX7	RBMS1	ZBTB7C	NDRG1	HSPA1L
NUDT4	DOCK7	CHML	RHPN2	ZNF280D	FLRT1	IL24
MYO3A	SLC19A2	PCDHB8	C19orf18	PRSS51	DNAH3	CLDN16
PNPT1	NTNG1	ATP1A4	ADCY2	MOCOS	ATP10A	GADL1
MRPL3	ENOSF1	MARCH1	MATN2	CSGALNACT1	H3F3A	DENND1C
CCT4	GNG7	MXD3	ABLIM1	AC010422.5	ZNF536	HLF
KHDC4	PIK3R6	FAM3B	AL035078.4	LPAR1	KLHL29	PDE4A
DHODH	FRMD4A	JAM3	SLC46A2	GAB3	ABCB1	KCNS1
AC083800.1	PHGDH	ETV4	C10orf67	CDNF	DLX6	SDR16C5
ARHGEF2	PRR18	F8	KCTD21	MLC1	AC026786.1	GMNC
MBD4	TMSB4Y	RTKN	CFAP70	TMEM132C	CCNB1	NPB
PYCR1	PFKFB2	MYO15B	ANO7	GOLGA8Q	CLEC4A	CYP26A1
TRMT5	S100B	ZNF66	PIP4K2A	ASPH	ABCB9	VSIG10L2
MKX	GPD2	SLC24A5	KLF6	B9D1	RBFOX3	KCNS2
ZNF830	FCGR1B	ASTN1	AL160272.2	NSUN7	PPP1R13B	PTGIR
SMG6	ID4	SALL1	RAB23	TMEM131L	ABLIM3	IQSEC3
AC084337.2	MALRD1	MEX3A	OPTN	AC099489.1	MYO1H	CD244
ANGPTL8	FAM19A3	KLF3	FSTL1	FDPS	NXT1	PERP
TAF1	GNAO1	NLRP14	AK8	SULT2A1	EPB41	PRR35
ZIC2	SLC17A9	MFSD9	MRGPRF	MB21D2	CSNKA2IP	GFRA3
ITGB1	ANKRD39	MYO16	WDYHV1	ZNF395	PER1	SH3BGRL3
TRIM38	SGSM2	ESAM	MSN	MALT1	LRIT3	DCN
ANXA2R	FRK	STIM2	IRS2	NUTM2G	PLCL2	SEZ6L2
FCF1	AMZ1	PTPRZ1	AL162417.1	OPRM1	FHDC1	PHOX2A
SH3TC1	TMEM143	BAZ1A	ZNF385D	RGN	JADE2	SHCBP1L
C12orf66	SLC25A13	KCNAB3	METTL27	C1orf198	ZNF483	PPM1N
HTRA2	SGCD	SNX33	SLC5A12	DHRS9	KLK14	TNFSF11
TMEM60	SYBU	BTN3A1	SPATA6L	ZBTB20	PRR5-ARHGAP8	GAL
CAD	CPS1	SELPLG	SP140L	SDC2	PARVB	TPI1
NUDCD1	GATM	KRT23	HMBOX1	EOMES	IGSF9	CA9
RFT1	LAT	OGN	RAB3IL1	HFE	HPSE2	ADGRF5
DDX54	AC114490.2	LAMP5	ZNF385A	ZSCAN26	DMRTC2	C2CD4D
RAD23A	ABCA12	DNMBP	OAS1	CREB3L1	GALNT5	EFCC1
GCN1	NRG2	STX16-NPEPL1	BCKDHB	EFHB	HIST1H3H	PADI4
ZNF514	PLOD2	RNASEH2A	CD24	CARMIL1	PRSS8	CRX
GBP2	MANBA	RAB38	MKNK1	CLN3	AC018523.2	C10orf99
ICOSLG	NDUFA9	KLHL13	LPIN3	FOXP1	TEPP	GALNT12
MRGBP	ADH6	NMBR	LCNL1	LITAF	SPI1	SDC1
DPH5	DNAH7	WDR72	KCNN3	MAGED4	CCDC62	GPR55
NUP107	LTB4R2	STEAP1	AC023509.3	FABP7	HOOK1	CHRNA4
RANBP17	CEP152	RWDD2B	MMP25	MEIS2	HCRT	PRTN3
SPATA18	FN3K	EPHB4	P3H2	SRGAP3	SLC4A10	AMELX
